create_sh_ver,step_count,binning_data,active_time,recommendation,modify_sh_ver,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
,10186,2b9e1d05-3372-4e78-a33b-cef04c2a9fe3.binning_data.json,5247861,6000,,30,2021-08-20 12:56:59.665,com.sec.android.app.shealth,2021-08-19 09:22:40.351,2b9e1d05-3372-4e78-a33b-cef04c2a9fe3.source_info.json,1.4548459,7634.83,413.91998,10156,VfS0qUERdZ,com.sec.android.app.shealth,0,2b9e1d05-3372-4e78-a33b-cef04c2a9fe3.achievement.json,2b9e1d05-3372-4e78-a33b-cef04c2a9fe3,1629331200000,
,8675,a50675d3-90f3-4921-9123-279f0c4bffa1.binning_data.json,4414883,6000,,17,2021-08-20 05:00:11.494,com.sec.android.app.shealth,2021-08-20 05:00:11.494,,1.4741205,6508.07,351.5,8658,8epEZdu3kR,com.sec.android.app.shealth,0,a50675d3-90f3-4921-9123-279f0c4bffa1.achievement.json,a50675d3-90f3-4921-9123-279f0c4bffa1,1629331200000,
,7651,b76f7c8d-cffd-4a1f-9c2d-3278f4edb79c.binning_data.json,3922564,6000,,19,2021-08-21 05:30:42.315,com.sec.android.app.shealth,2021-08-20 05:00:25.016,,1.4668566,5753.84,308.77,7632,0SonMI46q4,com.sec.android.app.shealth,0,b76f7c8d-cffd-4a1f-9c2d-3278f4edb79c.achievement.json,b76f7c8d-cffd-4a1f-9c2d-3278f4edb79c,1629331200000,
,4229,ee686354-97ff-4864-a244-f1fbf7791bc8.binning_data.json,2116825,6000,,26,2021-08-20 22:55:07.483,com.sec.android.app.shealth,2021-08-20 09:56:36.301,ee686354-97ff-4864-a244-f1fbf7791bc8.source_info.json,1.5112343,3199.019,160.45999,4203,VfS0qUERdZ,com.sec.android.app.shealth,0,ee686354-97ff-4864-a244-f1fbf7791bc8.achievement.json,ee686354-97ff-4864-a244-f1fbf7791bc8,1629417600000,
,771,3d384dc9-4304-4a5a-aa05-092a7e2a0cbc.binning_data.json,375741,6000,,23,2021-08-22 04:48:05.842,com.sec.android.app.shealth,2021-08-21 05:29:51.603,3d384dc9-4304-4a5a-aa05-092a7e2a0cbc.source_info.json,1.5669537,588.77,30.14,748,VfS0qUERdZ,com.sec.android.app.shealth,0,3d384dc9-4304-4a5a-aa05-092a7e2a0cbc.achievement.json,3d384dc9-4304-4a5a-aa05-092a7e2a0cbc,1629504000000,
,3177,a9d24c88-a6d1-4b65-be80-50bf74b9e273.binning_data.json,1602086,6000,,20,2021-08-21 05:30:14.108,com.sec.android.app.shealth,2021-08-21 05:30:14.108,,1.5232699,2440.41,113.2,3157,8epEZdu3kR,com.sec.android.app.shealth,0,a9d24c88-a6d1-4b65-be80-50bf74b9e273.achievement.json,a9d24c88-a6d1-4b65-be80-50bf74b9e273,1629417600000,
,719,1b26b455-aa6c-4120-a05d-160dc80edc52.binning_data.json,345679,6000,,23,2021-08-22 05:00:08.360,com.sec.android.app.shealth,2021-08-21 05:30:14.397,,1.5982128,552.47003,27.84,696,8epEZdu3kR,com.sec.android.app.shealth,0,1b26b455-aa6c-4120-a05d-160dc80edc52.achievement.json,1b26b455-aa6c-4120-a05d-160dc80edc52,1629504000000,
,3011,d0fb2c2c-25aa-413c-b487-2bc1bab86432.binning_data.json,1490861,6000,,40,2021-08-21 05:30:41.515,com.sec.android.app.shealth,2021-08-21 05:30:41.515,,1.5115556,2253.52,125.01,2971,0SonMI46q4,com.sec.android.app.shealth,0,d0fb2c2c-25aa-413c-b487-2bc1bab86432.achievement.json,d0fb2c2c-25aa-413c-b487-2bc1bab86432,1629417600000,
,233,d861ab74-b571-486a-9472-56e68ef67ae8.binning_data.json,133506,6000,,0,2021-08-22 05:00:52.887,com.sec.android.app.shealth,2021-08-22 05:00:52.887,,1.2405376,165.62,9.55,233,0SonMI46q4,com.sec.android.app.shealth,0,d861ab74-b571-486a-9472-56e68ef67ae8.achievement.json,d861ab74-b571-486a-9472-56e68ef67ae8,1629504000000,
,6939,a4eb1084-d3cb-4282-a2cf-9fbd6df1112d.binning_data.json,3600026,6000,,90,2021-08-23 02:55:18.641,com.sec.android.app.shealth,2021-08-22 12:14:43.511,a4eb1084-d3cb-4282-a2cf-9fbd6df1112d.source_info.json,1.4743619,5307.742,272.4,6849,VfS0qUERdZ,com.sec.android.app.shealth,0,a4eb1084-d3cb-4282-a2cf-9fbd6df1112d.achievement.json,a4eb1084-d3cb-4282-a2cf-9fbd6df1112d,1629590400000,
,5092,77d4afa5-1aec-47e8-a66d-897c1b246e30.binning_data.json,2593011,6000,,87,2021-08-23 05:00:11.119,com.sec.android.app.shealth,2021-08-23 05:00:11.119,,1.5208188,3943.5,189.33998,5005,8epEZdu3kR,com.sec.android.app.shealth,0,77d4afa5-1aec-47e8-a66d-897c1b246e30.achievement.json,77d4afa5-1aec-47e8-a66d-897c1b246e30,1629590400000,
,4618,c9f471ad-7ba7-43d0-948d-7633232f51ac.binning_data.json,2448855,6000,,39,2021-08-23 05:00:23.625,com.sec.android.app.shealth,2021-08-23 05:00:23.625,,1.3896334,3403.011,193.74,4579,0SonMI46q4,com.sec.android.app.shealth,0,c9f471ad-7ba7-43d0-948d-7633232f51ac.achievement.json,c9f471ad-7ba7-43d0-948d-7633232f51ac,1629590400000,
,12996,614fbe52-b079-4c4e-a69d-1d09722ca293.binning_data.json,6642037,6000,,36,2021-08-24 10:45:38.617,com.sec.android.app.shealth,2021-08-23 09:05:40.807,614fbe52-b079-4c4e-a69d-1d09722ca293.source_info.json,1.5060291,10003.102,466.9,12960,VfS0qUERdZ,com.sec.android.app.shealth,0,614fbe52-b079-4c4e-a69d-1d09722ca293.achievement.json,614fbe52-b079-4c4e-a69d-1d09722ca293,1629676800000,
,10581,b0582878-e6e1-4444-ba6d-87b31662d76e.binning_data.json,5353751,6000,,14,2021-08-24 05:02:19.222,com.sec.android.app.shealth,2021-08-24 05:02:19.222,,1.5402209,8245.96,352.1,10567,8epEZdu3kR,com.sec.android.app.shealth,0,b0582878-e6e1-4444-ba6d-87b31662d76e.achievement.json,b0582878-e6e1-4444-ba6d-87b31662d76e,1629676800000,
,9503,9ceb819a-946c-4a92-9efb-940e830a3fa1.binning_data.json,4835340,6000,,40,2021-08-25 05:01:28.137,com.sec.android.app.shealth,2021-08-24 05:03:32.925,,1.4782128,7147.663,389.3,9463,0SonMI46q4,com.sec.android.app.shealth,0,9ceb819a-946c-4a92-9efb-940e830a3fa1.achievement.json,9ceb819a-946c-4a92-9efb-940e830a3fa1,1629676800000,
,7571,2faedffa-c3c5-40e4-84c3-936ff320b22e.binning_data.json,3899457,6000,,30,2021-08-25 03:15:09.002,com.sec.android.app.shealth,2021-08-24 10:58:10.018,2faedffa-c3c5-40e4-84c3-936ff320b22e.source_info.json,1.4556475,5676.236,309.65,7541,VfS0qUERdZ,com.sec.android.app.shealth,0,2faedffa-c3c5-40e4-84c3-936ff320b22e.achievement.json,2faedffa-c3c5-40e4-84c3-936ff320b22e,1629763200000,
,6174,00cafdad-80b0-4f59-ad27-14def5a66bfa.binning_data.json,3209403,6000,,17,2021-08-25 05:00:18.296,com.sec.android.app.shealth,2021-08-25 05:00:18.296,,1.4387687,4617.59,251.05998,6157,8epEZdu3kR,com.sec.android.app.shealth,0,00cafdad-80b0-4f59-ad27-14def5a66bfa.achievement.json,00cafdad-80b0-4f59-ad27-14def5a66bfa,1629763200000,
,5673,e3097204-1bde-403e-a248-491644d6c891.binning_data.json,2873891,6000,,15,2021-08-25 05:01:28.070,com.sec.android.app.shealth,2021-08-25 05:01:28.070,,1.4741168,4236.452,231.93,5658,0SonMI46q4,com.sec.android.app.shealth,0,e3097204-1bde-403e-a248-491644d6c891.achievement.json,e3097204-1bde-403e-a248-491644d6c891,1629763200000,
,8491,83660fff-e33c-4643-bb54-5663212963d9.binning_data.json,4206098,6000,,74,2021-08-26 03:12:37.636,com.sec.android.app.shealth,2021-08-25 09:20:14.135,83660fff-e33c-4643-bb54-5663212963d9.source_info.json,1.5228608,6405.303,353.361,8417,VfS0qUERdZ,com.sec.android.app.shealth,0,83660fff-e33c-4643-bb54-5663212963d9.achievement.json,83660fff-e33c-4643-bb54-5663212963d9,1629849600000,
,7502,1e814a01-552c-43b4-9ea4-72aa31b165b9.binning_data.json,3690388,6000,,56,2021-08-26 05:00:10.440,com.sec.android.app.shealth,2021-08-26 05:00:10.440,,1.5387323,5678.52,309.9,7446,8epEZdu3kR,com.sec.android.app.shealth,0,1e814a01-552c-43b4-9ea4-72aa31b165b9.achievement.json,1e814a01-552c-43b4-9ea4-72aa31b165b9,1629849600000,
,5875,875084b9-ab5a-4b44-867f-13da6e45fa86.binning_data.json,2940652,6000,,92,2021-08-26 05:00:24.827,com.sec.android.app.shealth,2021-08-26 05:00:24.827,,1.4946123,4395.135,245.339,5783,0SonMI46q4,com.sec.android.app.shealth,0,875084b9-ab5a-4b44-867f-13da6e45fa86.achievement.json,875084b9-ab5a-4b44-867f-13da6e45fa86,1629849600000,
,8233,8fca63f3-4b9a-468f-aae2-17c915de9f38.binning_data.json,4161602,6000,,56,2021-08-27 02:53:37.599,com.sec.android.app.shealth,2021-08-26 09:23:48.386,8fca63f3-4b9a-468f-aae2-17c915de9f38.source_info.json,1.4849231,6179.659,337.181,8177,VfS0qUERdZ,com.sec.android.app.shealth,0,8fca63f3-4b9a-468f-aae2-17c915de9f38.achievement.json,8fca63f3-4b9a-468f-aae2-17c915de9f38,1629936000000,
,7489,33c2a47e-f5f9-48ad-ad01-1a76b3807f74.binning_data.json,3796993,6000,,31,2021-08-27 05:00:10.468,com.sec.android.app.shealth,2021-08-27 05:00:10.468,,1.476605,5606.66,306.23,7458,8epEZdu3kR,com.sec.android.app.shealth,0,33c2a47e-f5f9-48ad-ad01-1a76b3807f74.achievement.json,33c2a47e-f5f9-48ad-ad01-1a76b3807f74,1629936000000,
,5578,da26bb19-eb9a-4239-8f86-c1aca474f48e.binning_data.json,2800858,6000,,58,2021-08-27 05:00:23.247,com.sec.android.app.shealth,2021-08-27 05:00:23.247,,1.5052923,4216.11,229.37,5520,0SonMI46q4,com.sec.android.app.shealth,0,da26bb19-eb9a-4239-8f86-c1aca474f48e.achievement.json,da26bb19-eb9a-4239-8f86-c1aca474f48e,1629936000000,
,8427,4799fec3-903e-4acd-b3ba-958d58b80cf5.binning_data.json,4250072,6000,,70,2021-08-27 21:34:01.732,com.sec.android.app.shealth,2021-08-27 09:17:34.490,4799fec3-903e-4acd-b3ba-958d58b80cf5.source_info.json,1.5038624,6391.525,352.0,8357,VfS0qUERdZ,com.sec.android.app.shealth,0,4799fec3-903e-4acd-b3ba-958d58b80cf5.achievement.json,4799fec3-903e-4acd-b3ba-958d58b80cf5,1630022400000,
,7305,8e0b225b-76aa-434b-ae5d-efb0ded41c7f.binning_data.json,3739185,6000,,16,2021-08-28 05:23:21.656,com.sec.android.app.shealth,2021-08-28 05:23:21.656,,1.4650731,5478.18,300.15,7289,8epEZdu3kR,com.sec.android.app.shealth,0,8e0b225b-76aa-434b-ae5d-efb0ded41c7f.achievement.json,8e0b225b-76aa-434b-ae5d-efb0ded41c7f,1630022400000,
,5897,29e1e6c9-8662-4c80-8319-b9a2cdc02707.binning_data.json,2907325,6000,,58,2021-08-28 05:24:27.769,com.sec.android.app.shealth,2021-08-28 05:24:27.769,,1.5388235,4473.86,246.4,5839,0SonMI46q4,com.sec.android.app.shealth,0,29e1e6c9-8662-4c80-8319-b9a2cdc02707.achievement.json,29e1e6c9-8662-4c80-8319-b9a2cdc02707,1630022400000,
,6394,da7105b4-2761-4d3a-83fb-603524517a37.binning_data.json,3500516,6000,,38,2021-08-29 04:25:32.843,com.sec.android.app.shealth,2021-08-28 05:53:02.590,da7105b4-2761-4d3a-83fb-603524517a37.source_info.json,1.3459591,4711.552,261.7099,6356,VfS0qUERdZ,com.sec.android.app.shealth,0,da7105b4-2761-4d3a-83fb-603524517a37.achievement.json,da7105b4-2761-4d3a-83fb-603524517a37,1630108800000,
,6132,edcafffd-b5f2-4af0-953f-c8fa58a9df9f.binning_data.json,3362600,6000,,27,2021-08-29 05:00:08.938,com.sec.android.app.shealth,2021-08-29 05:00:08.938,,1.3414708,4510.8306,250.4099,6105,8epEZdu3kR,com.sec.android.app.shealth,0,edcafffd-b5f2-4af0-953f-c8fa58a9df9f.achievement.json,edcafffd-b5f2-4af0-953f-c8fa58a9df9f,1630108800000,
,2328,bb7b121e-b8c4-4a73-b939-b573bd1df71a.binning_data.json,1201365,6000,,236,2021-08-29 05:00:20.831,com.sec.android.app.shealth,2021-08-29 05:00:20.831,,1.5531347,1865.882,118.471,2092,0SonMI46q4,com.sec.android.app.shealth,0,bb7b121e-b8c4-4a73-b939-b573bd1df71a.achievement.json,bb7b121e-b8c4-4a73-b939-b573bd1df71a,1630108800000,
,4529,a0b2a012-f7b7-4523-a2e9-889b27e6ce77.binning_data.json,2299038,6000,,155,2021-08-30 02:59:01.312,com.sec.android.app.shealth,2021-08-29 11:07:31.300,a0b2a012-f7b7-4523-a2e9-889b27e6ce77.source_info.json,1.5146359,3482.206,202.73999,4374,VfS0qUERdZ,com.sec.android.app.shealth,0,a0b2a012-f7b7-4523-a2e9-889b27e6ce77.achievement.json,a0b2a012-f7b7-4523-a2e9-889b27e6ce77,1630195200000,
,3929,fae598fa-4f96-4b43-870b-b0522b133884.binning_data.json,1987938,6000,,158,2021-08-30 05:00:12.925,com.sec.android.app.shealth,2021-08-30 05:00:12.925,,1.5287946,3039.15,177.98999,3771,8epEZdu3kR,com.sec.android.app.shealth,0,fae598fa-4f96-4b43-870b-b0522b133884.achievement.json,fae598fa-4f96-4b43-870b-b0522b133884,1630195200000,
,2639,8ab42f24-6360-4b85-8f63-1133777598d3.binning_data.json,1400438,6000,,3,2021-08-30 05:00:25.434,com.sec.android.app.shealth,2021-08-30 05:00:25.434,,1.3833516,1937.299,107.339,2636,0SonMI46q4,com.sec.android.app.shealth,0,8ab42f24-6360-4b85-8f63-1133777598d3.achievement.json,8ab42f24-6360-4b85-8f63-1133777598d3,1630195200000,
,7413,85eaf8ca-097f-468c-a984-9f4c04d442b7.binning_data.json,3794444,6000,,69,2021-08-31 04:06:07.867,com.sec.android.app.shealth,2021-08-30 09:02:49.436,85eaf8ca-097f-468c-a984-9f4c04d442b7.source_info.json,1.4720594,5585.647,307.28,7344,VfS0qUERdZ,com.sec.android.app.shealth,0,85eaf8ca-097f-468c-a984-9f4c04d442b7.achievement.json,85eaf8ca-097f-468c-a984-9f4c04d442b7,1630281600000,
,5664,3daad8f0-5878-4fa2-93b2-bddfde63fd41.binning_data.json,2928426,6000,,16,2021-08-31 05:00:09.443,com.sec.android.app.shealth,2021-08-31 05:00:09.443,,1.4404186,4218.16,232.96999,5648,8epEZdu3kR,com.sec.android.app.shealth,0,3daad8f0-5878-4fa2-93b2-bddfde63fd41.achievement.json,3daad8f0-5878-4fa2-93b2-bddfde63fd41,1630281600000,
,5819,119c1b7d-840d-4cbb-adf6-67686d6bc1e4.binning_data.json,2926014,6000,,58,2021-08-31 05:00:21.401,com.sec.android.app.shealth,2021-08-31 05:00:21.401,,1.5019019,4394.587,240.9,5761,0SonMI46q4,com.sec.android.app.shealth,0,119c1b7d-840d-4cbb-adf6-67686d6bc1e4.achievement.json,119c1b7d-840d-4cbb-adf6-67686d6bc1e4,1630281600000,
,5230,2242013b-324c-414a-9d6b-3446fe5aa676.binning_data.json,2638246,6000,,61,2021-09-01 03:41:14.477,com.sec.android.app.shealth,2021-08-31 09:33:44.495,2242013b-324c-414a-9d6b-3446fe5aa676.source_info.json,1.4816153,3908.866,218.04,5169,VfS0qUERdZ,com.sec.android.app.shealth,0,2242013b-324c-414a-9d6b-3446fe5aa676.achievement.json,2242013b-324c-414a-9d6b-3446fe5aa676,1630368000000,
,3691,74342733-311f-4f88-8b19-45c7cd7bf5d2.binning_data.json,1864759,6000,,24,2021-09-01 05:00:11.096,com.sec.android.app.shealth,2021-09-01 05:00:11.096,,1.4802711,2760.35,151.99,3667,8epEZdu3kR,com.sec.android.app.shealth,0,74342733-311f-4f88-8b19-45c7cd7bf5d2.achievement.json,74342733-311f-4f88-8b19-45c7cd7bf5d2,1630368000000,
,4120,94f7cd6b-ba33-4bf2-b97e-0770bc5e1eb9.binning_data.json,2093280,6000,,48,2021-09-01 05:00:23.608,com.sec.android.app.shealth,2021-09-01 05:00:23.608,,1.465093,3066.851,170.73,4072,0SonMI46q4,com.sec.android.app.shealth,0,94f7cd6b-ba33-4bf2-b97e-0770bc5e1eb9.achievement.json,94f7cd6b-ba33-4bf2-b97e-0770bc5e1eb9,1630368000000,
,6834,35e36e06-3ec5-4a77-aa95-165e1c7deaf9.binning_data.json,3492569,6000,,44,2021-09-02 03:06:18.714,com.sec.android.app.shealth,2021-09-01 09:33:21.285,35e36e06-3ec5-4a77-aa95-165e1c7deaf9.source_info.json,1.4723722,5142.362,283.48,6790,VfS0qUERdZ,com.sec.android.app.shealth,0,35e36e06-3ec5-4a77-aa95-165e1c7deaf9.achievement.json,35e36e06-3ec5-4a77-aa95-165e1c7deaf9,1630454400000,
,6042,d97b5cee-6536-47e9-835e-ae4bbb2db486.binning_data.json,3120242,6000,,18,2021-09-02 05:00:11.490,com.sec.android.app.shealth,2021-09-02 05:00:11.490,,1.4595083,4554.02,250.4,6024,8epEZdu3kR,com.sec.android.app.shealth,0,d97b5cee-6536-47e9-835e-ae4bbb2db486.achievement.json,d97b5cee-6536-47e9-835e-ae4bbb2db486,1630454400000,
,4956,af250718-e29f-4835-8e35-f330206e127f.binning_data.json,2471752,6000,,31,2021-09-02 05:00:25.669,com.sec.android.app.shealth,2021-09-02 05:00:25.669,,1.506922,3724.738,201.29,4925,0SonMI46q4,com.sec.android.app.shealth,0,af250718-e29f-4835-8e35-f330206e127f.achievement.json,af250718-e29f-4835-8e35-f330206e127f,1630454400000,
,7678,4fee08d7-531c-4a68-9d8d-70c23dff21d5.binning_data.json,4023468,6000,,8,2021-09-03 03:08:28.220,com.sec.android.app.shealth,2021-09-02 09:42:26.220,4fee08d7-531c-4a68-9d8d-70c23dff21d5.source_info.json,1.429274,5750.638,311.63998,7670,VfS0qUERdZ,com.sec.android.app.shealth,0,4fee08d7-531c-4a68-9d8d-70c23dff21d5.achievement.json,4fee08d7-531c-4a68-9d8d-70c23dff21d5,1630540800000,
,6560,0d428351-c897-4c09-96ef-700cef2b709b.binning_data.json,3467775,6000,,6,2021-09-03 05:00:17.513,com.sec.android.app.shealth,2021-09-03 05:00:17.513,,1.4155241,4908.72,266.41998,6554,8epEZdu3kR,com.sec.android.app.shealth,0,0d428351-c897-4c09-96ef-700cef2b709b.achievement.json,0d428351-c897-4c09-96ef-700cef2b709b,1630540800000,
,5216,ff58945e-0b65-484c-94d8-1df4ec1c596a.binning_data.json,2661528,6000,,2,2021-09-03 05:01:14.625,com.sec.android.app.shealth,2021-09-03 05:01:14.625,,1.4645258,3897.877,210.32,5214,0SonMI46q4,com.sec.android.app.shealth,0,ff58945e-0b65-484c-94d8-1df4ec1c596a.achievement.json,ff58945e-0b65-484c-94d8-1df4ec1c596a,1630540800000,
,11105,15845d60-3cda-4794-b470-1c1895ffe5b4.binning_data.json,5663347,6000,,123,2021-09-03 23:51:03.419,com.sec.android.app.shealth,2021-09-03 09:30:41.137,15845d60-3cda-4794-b470-1c1895ffe5b4.source_info.json,1.4659009,8301.906,457.899,10982,VfS0qUERdZ,com.sec.android.app.shealth,0,15845d60-3cda-4794-b470-1c1895ffe5b4.achievement.json,15845d60-3cda-4794-b470-1c1895ffe5b4,1630627200000,
,9995,37fadfd4-6d47-4c8a-bfdd-a9c32fd30233.binning_data.json,5141030,6000,,75,2021-09-04 05:32:20.316,com.sec.android.app.shealth,2021-09-04 05:32:20.316,,1.45224,7466.01,411.65,9920,8epEZdu3kR,com.sec.android.app.shealth,0,37fadfd4-6d47-4c8a-bfdd-a9c32fd30233.achievement.json,37fadfd4-6d47-4c8a-bfdd-a9c32fd30233,1630627200000,
,8193,b8105bb4-a05b-44a5-9bce-1f3bdec6a17f.binning_data.json,4121505,6000,,50,2021-09-04 05:32:53.765,com.sec.android.app.shealth,2021-09-04 05:32:53.765,,1.4846865,6119.143,334.451,8143,0SonMI46q4,com.sec.android.app.shealth,0,b8105bb4-a05b-44a5-9bce-1f3bdec6a17f.achievement.json,b8105bb4-a05b-44a5-9bce-1f3bdec6a17f,1630627200000,
,3868,681a1a2d-de65-4f6a-9870-29b9c3aaa296.binning_data.json,1996620,6000,,57,2021-09-04 22:15:00.235,com.sec.android.app.shealth,2021-09-04 05:45:51.907,681a1a2d-de65-4f6a-9870-29b9c3aaa296.source_info.json,1.4495245,2894.1501,161.689,3811,VfS0qUERdZ,com.sec.android.app.shealth,0,681a1a2d-de65-4f6a-9870-29b9c3aaa296.achievement.json,681a1a2d-de65-4f6a-9870-29b9c3aaa296,1630713600000,
,12747,b28623fb-b28c-4126-b52c-32e459272160.binning_data.json,6111099,6000,,265,2021-09-06 04:57:01.234,com.sec.android.app.shealth,2021-09-05 06:26:42.219,b28623fb-b28c-4126-b52c-32e459272160.source_info.json,1.5949322,9746.789,537.409,12482,VfS0qUERdZ,com.sec.android.app.shealth,0,b28623fb-b28c-4126-b52c-32e459272160.achievement.json,b28623fb-b28c-4126-b52c-32e459272160,1630800000000,
,2871,83069aeb-ab2f-403e-a535-46616148cad3.binning_data.json,1473854,6000,,14,2021-09-05 06:26:51.944,com.sec.android.app.shealth,2021-09-05 06:26:51.944,,1.452647,2140.99,118.38999,2857,8epEZdu3kR,com.sec.android.app.shealth,0,83069aeb-ab2f-403e-a535-46616148cad3.achievement.json,83069aeb-ab2f-403e-a535-46616148cad3,1630713600000,
,10828,7151999e-d525-4864-8b1c-df8aa55bd95d.binning_data.json,5232953,6000,,248,2021-09-06 05:03:31.689,com.sec.android.app.shealth,2021-09-05 06:27:06.386,,1.5755625,8244.845,454.26,10580,0SonMI46q4,com.sec.android.app.shealth,0,7151999e-d525-4864-8b1c-df8aa55bd95d.achievement.json,7151999e-d525-4864-8b1c-df8aa55bd95d,1630800000000,
,3045,05d873a7-75f1-4178-a6f1-cffaf5e509bc.binning_data.json,1583476,6000,,45,2021-09-05 06:27:06.431,com.sec.android.app.shealth,2021-09-05 06:27:06.431,,1.4290322,2262.839,127.309,3000,0SonMI46q4,com.sec.android.app.shealth,0,05d873a7-75f1-4178-a6f1-cffaf5e509bc.achievement.json,05d873a7-75f1-4178-a6f1-cffaf5e509bc,1630713600000,
,11246,0e68ad11-c74e-467f-80ca-0bb7de8fd6e5.binning_data.json,5454085,6000,,124,2021-09-06 05:00:31.246,com.sec.android.app.shealth,2021-09-05 21:33:29.783,,1.5644293,8532.53,466.46,11122,8epEZdu3kR,com.sec.android.app.shealth,0,0e68ad11-c74e-467f-80ca-0bb7de8fd6e5.achievement.json,0e68ad11-c74e-467f-80ca-0bb7de8fd6e5,1630800000000,
,15038,74d14893-22fe-4ae1-ab60-c5c6dac7a465.binning_data.json,6323977,6000,,7128,2021-09-07 02:46:41.143,com.sec.android.app.shealth,2021-09-06 05:17:25.960,74d14893-22fe-4ae1-ab60-c5c6dac7a465.source_info.json,2.1040616,13306.038,947.37,7910,VfS0qUERdZ,com.sec.android.app.shealth,0,74d14893-22fe-4ae1-ab60-c5c6dac7a465.achievement.json,74d14893-22fe-4ae1-ab60-c5c6dac7a465,1630886400000,
,14799,22d4148b-ea26-43be-9047-637be327ce85.binning_data.json,6282140,6000,,7030,2021-09-07 05:00:12.893,com.sec.android.app.shealth,2021-09-07 05:00:12.893,,2.1348424,13411.38,951.77997,7769,8epEZdu3kR,com.sec.android.app.shealth,0,22d4148b-ea26-43be-9047-637be327ce85.achievement.json,22d4148b-ea26-43be-9047-637be327ce85,1630886400000,
,11951,36ce00c8-6633-4188-8dad-2fd8a13bef18.binning_data.json,4774621,6000,,7015,2021-09-07 05:00:25.057,com.sec.android.app.shealth,2021-09-07 05:00:25.057,,2.147671,10254.316,767.431,4936,0SonMI46q4,com.sec.android.app.shealth,0,36ce00c8-6633-4188-8dad-2fd8a13bef18.achievement.json,36ce00c8-6633-4188-8dad-2fd8a13bef18,1630886400000,
,7168,493ffc97-3b40-490c-83b9-b330f0f839de.binning_data.json,3658169,6000,,27,2021-09-08 03:12:03.622,com.sec.android.app.shealth,2021-09-07 09:49:16.530,493ffc97-3b40-490c-83b9-b330f0f839de.source_info.json,1.4143648,5173.986,290.49,7141,VfS0qUERdZ,com.sec.android.app.shealth,0,493ffc97-3b40-490c-83b9-b330f0f839de.achievement.json,493ffc97-3b40-490c-83b9-b330f0f839de,1630972800000,
,6484,41388d42-f47c-4cba-9539-61d8d83f08ea.binning_data.json,3322461,6000,,14,2021-09-08 05:00:17.669,com.sec.android.app.shealth,2021-09-08 05:00:17.669,,1.4396075,4783.04,266.69,6470,8epEZdu3kR,com.sec.android.app.shealth,0,41388d42-f47c-4cba-9539-61d8d83f08ea.achievement.json,41388d42-f47c-4cba-9539-61d8d83f08ea,1630972800000,
,5443,12a22b79-831f-4d9c-b997-8bfd968ff1d5.binning_data.json,2731030,6000,,13,2021-09-08 05:00:36.469,com.sec.android.app.shealth,2021-09-08 05:00:36.469,,1.3566334,3705.007,213.761,5430,0SonMI46q4,com.sec.android.app.shealth,0,12a22b79-831f-4d9c-b997-8bfd968ff1d5.achievement.json,12a22b79-831f-4d9c-b997-8bfd968ff1d5,1630972800000,
,8256,d0adc770-7eed-49b1-873f-918fc6615a5e.binning_data.json,4274318,6000,,13,2021-09-09 03:01:32.178,com.sec.android.app.shealth,2021-09-08 09:23:28.932,d0adc770-7eed-49b1-873f-918fc6615a5e.source_info.json,1.3829914,5911.346,334.65,8243,VfS0qUERdZ,com.sec.android.app.shealth,0,d0adc770-7eed-49b1-873f-918fc6615a5e.achievement.json,d0adc770-7eed-49b1-873f-918fc6615a5e,1631059200000,
,5769,7c122eca-26f3-4907-8695-69df84a659d6.binning_data.json,3005658,6000,,4,2021-09-09 05:00:15.516,com.sec.android.app.shealth,2021-09-09 05:00:15.516,,1.4202012,4268.64,237.14,5765,8epEZdu3kR,com.sec.android.app.shealth,0,7c122eca-26f3-4907-8695-69df84a659d6.achievement.json,7c122eca-26f3-4907-8695-69df84a659d6,1631059200000,
,6553,dea1ee50-2241-49ae-895d-098089537df0.binning_data.json,3390247,6000,,29,2021-09-10 05:00:23.697,com.sec.android.app.shealth,2021-09-09 05:00:39.461,,1.3208492,4478.006,261.059,6524,0SonMI46q4,com.sec.android.app.shealth,0,dea1ee50-2241-49ae-895d-098089537df0.achievement.json,dea1ee50-2241-49ae-895d-098089537df0,1631059200000,
,5093,f0c4e1e3-42db-4c8c-a209-a91dc908610c.binning_data.json,2677655,6000,,23,2021-09-10 03:30:17.482,com.sec.android.app.shealth,2021-09-09 09:16:48.730,f0c4e1e3-42db-4c8c-a209-a91dc908610c.source_info.json,1.3585976,3637.857,207.31999,5070,VfS0qUERdZ,com.sec.android.app.shealth,0,f0c4e1e3-42db-4c8c-a209-a91dc908610c.achievement.json,f0c4e1e3-42db-4c8c-a209-a91dc908610c,1631145600000,
,3476,36da68a5-c53b-4f46-bd01-8ee433da998e.binning_data.json,1819859,6000,,11,2021-09-10 05:00:11.866,com.sec.android.app.shealth,2021-09-10 05:00:11.866,,1.4020092,2551.46,142.45999,3465,8epEZdu3kR,com.sec.android.app.shealth,0,36da68a5-c53b-4f46-bd01-8ee433da998e.achievement.json,36da68a5-c53b-4f46-bd01-8ee433da998e,1631145600000,
